actual_cost,date,items,quantity,row_id,Location_row_name
1120.12,2024/6/1,18,532,15N,NHS DEVON
935.06,2024/6/1,15,434,16C,NHS TEES VALLEY
5054.72,2024/6/1,64,2408,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
6610.27,2024/6/1,98,3164,26A,NHS NORFOLK AND WAVENEY
1536.49,2024/6/1,25,728,27D,NHS CHESHIRE
2361.16,2024/6/1,49,1118,36J,NHS BRADFORD DISTRICT AND CRAVEN
13289.29,2024/6/1,184,6354,36L,NHS SOUTH WEST LONDON
2394.93,2024/6/1,33,1148,42D,NHS NORTH YORKSHIRE
55.61,2024/6/1,1,28,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
3277.4,2024/6/1,47,1540,70F,NHS WEST SUSSEX
14205.71,2024/6/1,226,6608,71E,NHS LINCOLNSHIRE
9312.66,2024/6/1,127,4313,72Q,NHS SOUTH EAST LONDON
1785.27,2024/6/1,29,826,78H,NHS NORTHAMPTONSHIRE
1952.53,2024/6/1,31,896,84H,NHS COUNTY DURHAM
26879.84,2024/6/1,401,12677,91Q,NHS KENT AND MEDWAY
18452.4,2024/6/1,284,8632,92A,NHS SURREY HEARTLANDS
9126.29,2024/6/1,78,4349,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
8542.04,2024/6/1,130,3995,93C,NHS NORTH CENTRAL LONDON
5809.65,2024/6/1,85,2741,97R,NHS EAST SUSSEX
827.21,2024/6/1,13,385,99A,NHS LIVERPOOL
2603.91,2024/6/1,39,1170,99C,NHS NORTH TYNESIDE
3410.77,2024/6/1,55,1658,99E,NHS BASILDON AND BRENTWOOD
3478.87,2024/6/1,43,1601,99F,NHS CASTLE POINT AND ROCHFORD
6532.68,2024/6/1,99,3197,99G,NHS SOUTHEND
9071.76,2024/6/1,137,4280,A3A8R,NHS NORTH EAST LONDON
1915.94,2024/6/1,30,873,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5837.28,2024/6/1,85,2796,D2P2L,NHS BLACK COUNTRY
9439.18,2024/6/1,121,4457,D4U1Y,NHS FRIMLEY
15720.86,2024/6/1,210,7467,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
7793.15,2024/6/1,118,3605,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
721.17,2024/6/1,10,338,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10738.33,2024/6/1,142,5087,W2U3Z,NHS NORTH WEST LONDON
1990.68,2024/6/1,26,887,X2C4Y,NHS KIRKLEES
2888.07,2024/7/1,46,1318,00L,NHS NORTHUMBERLAND
636.96,2024/7/1,11,308,00N,NHS SOUTH TYNESIDE
437.95,2024/7/1,7,196,00P,NHS SUNDERLAND
1101.01,2024/7/1,19,508,00Q,NHS BLACKBURN WITH DARWEN
3551.57,2024/7/1,46,1726,00R,NHS BLACKPOOL
1497.19,2024/7/1,25,709,00T,NHS BOLTON
1165.58,2024/7/1,18,533,00V,NHS BURY
453.37,2024/7/1,8,224,00X,NHS CHORLEY AND SOUTH RIBBLE
2344.81,2024/7/1,20,1110,00Y,NHS OLDHAM
3425.26,2024/7/1,50,1630,01A,NHS EAST LANCASHIRE
1324.99,2024/7/1,20,616,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2260.31,2024/7/1,38,1054,01E,NHS GREATER PRESTON
108.82,2024/7/1,2,56,01F,NHS HALTON
1964.68,2024/7/1,28,882,01G,NHS SALFORD
3313.03,2024/7/1,44,1652,01H,NHS NORTH CUMBRIA
419.33,2024/7/1,7,196,01J,NHS KNOWSLEY
947.03,2024/7/1,17,450,01K,NHS MORECAMBE BAY
26.71,2024/7/1,1,14,01V,NHS SOUTHPORT AND FORMBY
488.22,2024/7/1,7,224,01W,NHS STOCKPORT
1050.3,2024/7/1,9,502,01X,NHS ST HELENS
290.02,2024/7/1,5,140,01Y,NHS TAMESIDE AND GLOSSOP
972.07,2024/7/1,19,455,02A,NHS TRAFFORD
4061.25,2024/7/1,54,1885,02E,NHS WARRINGTON
1861.77,2024/7/1,28,924,02G,NHS WEST LANCASHIRE
1547.14,2024/7/1,23,756,02H,NHS WIGAN BOROUGH
914.84,2024/7/1,14,420,02M,NHS FYLDE AND WYRE
2164.49,2024/7/1,26,1008,02P,NHS BARNSLEY
301.44,2024/7/1,4,140,02Q,NHS BASSETLAW
857.78,2024/7/1,12,421,02T,NHS CALDERDALE
242,2024/7/1,5,113,02X,NHS DONCASTER
3850.36,2024/7/1,60,1750,02Y,NHS EAST RIDING OF YORKSHIRE
390.59,2024/7/1,6,168,03F,NHS HULL
49.78,2024/7/1,1,28,03H,NHS NORTH EAST LINCOLNSHIRE
106.42,2024/7/1,1,56,03L,NHS ROTHERHAM
5800.59,2024/7/1,86,2590,03N,NHS SHEFFIELD
3417.54,2024/7/1,50,1665,03Q,NHS VALE OF YORK
2790.97,2024/7/1,49,1330,03R,NHS WAKEFIELD
6120.26,2024/7/1,91,2952,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2854.2,2024/7/1,41,1324,04C,NHS LEICESTER CITY
7337.83,2024/7/1,107,3345,04V,NHS WEST LEICESTERSHIRE
672.05,2024/7/1,9,336,04Y,NHS CANNOCK CHASE
72.37,2024/7/1,1,28,05D,NHS EAST STAFFORDSHIRE
159.62,2024/7/1,1,84,05G,NHS NORTH STAFFORDSHIRE
173.48,2024/7/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
67.69,2024/7/1,1,28,05V,NHS STAFFORD AND SURROUNDS
289.99,2024/7/1,4,140,05W,NHS STOKE ON TRENT
4759.67,2024/7/1,65,2296,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2433.94,2024/7/1,36,1120,06K,NHS EAST AND NORTH HERTFORDSHIRE
2469.62,2024/7/1,34,1234,06L,NHS IPSWICH AND EAST SUFFOLK
1811.49,2024/7/1,29,883,06N,NHS HERTS VALLEYS
3006.78,2024/7/1,44,1512,06Q,NHS MID ESSEX
6380.27,2024/7/1,106,3161,06T,NHS NORTH EAST ESSEX
2104.51,2024/7/1,32,1040,07G,NHS THURROCK
5964.55,2024/7/1,85,2998,07H,NHS WEST ESSEX
2405.75,2024/7/1,39,1148,07K,NHS WEST SUFFOLK
2046.16,2024/7/1,39,936,09D,NHS BRIGHTON AND HOVE
5706.17,2024/7/1,79,2688,10Q,NHS OXFORDSHIRE
1187.38,2024/7/1,15,560,10R,NHS PORTSMOUTH
11371.2,2024/7/1,162,5236,11J,NHS DORSET
695.78,2024/7/1,12,338,11M,NHS GLOUCESTERSHIRE
4754.65,2024/7/1,71,2242,11N,NHS CORNWALL AND THE ISLES OF SCILLY
904.81,2024/7/1,9,448,11X,NHS SOMERSET
1610.75,2024/7/1,29,763,12F,NHS WIRRAL
558.63,2024/7/1,11,252,13T,NHS NEWCASTLE GATESHEAD
2840.02,2024/7/1,43,1314,14L,NHS MANCHESTER
3864.06,2024/7/1,48,1845,14Y,NHS BUCKINGHAMSHIRE
4000.67,2024/7/1,60,1960,15A,NHS BERKSHIRE WEST
1115.3,2024/7/1,14,532,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
818.58,2024/7/1,10,394,15E,NHS BIRMINGHAM AND SOLIHULL
4003.64,2024/7/1,54,1862,15F,NHS LEEDS
23100.93,2024/7/1,345,10740,15M,NHS DERBY AND DERBYSHIRE
585.61,2024/7/1,9,280,15N,NHS DEVON
1613.91,2024/7/1,23,756,16C,NHS TEES VALLEY
5802.76,2024/7/1,79,2751,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
7153.4,2024/7/1,109,3381,26A,NHS NORFOLK AND WAVENEY
1334.77,2024/7/1,20,644,27D,NHS CHESHIRE
2341.4,2024/7/1,43,1120,36J,NHS BRADFORD DISTRICT AND CRAVEN
13632.63,2024/7/1,193,6461,36L,NHS SOUTH WEST LONDON
2359.48,2024/7/1,39,1092,42D,NHS NORTH YORKSHIRE
55.61,2024/7/1,1,28,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
3493.69,2024/7/1,50,1624,70F,NHS WEST SUSSEX
16417.16,2024/7/1,248,7672,71E,NHS LINCOLNSHIRE
10222.91,2024/7/1,146,4776,72Q,NHS SOUTH EAST LONDON
1949.4,2024/7/1,30,896,78H,NHS NORTHAMPTONSHIRE
1936.59,2024/7/1,31,896,84H,NHS COUNTY DURHAM
33017.85,2024/7/1,473,15561,91Q,NHS KENT AND MEDWAY
22199.03,2024/7/1,338,10304,92A,NHS SURREY HEARTLANDS
8173.04,2024/7/1,76,3962,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
10379.45,2024/7/1,137,4917,93C,NHS NORTH CENTRAL LONDON
5929.02,2024/7/1,91,2730,97R,NHS EAST SUSSEX
1190.4,2024/7/1,18,564,99A,NHS LIVERPOOL
2431.58,2024/7/1,39,1124,99C,NHS NORTH TYNESIDE
3788.65,2024/7/1,57,1848,99E,NHS BASILDON AND BRENTWOOD
2707.26,2024/7/1,41,1250,99F,NHS CASTLE POINT AND ROCHFORD
6169.77,2024/7/1,89,2985,99G,NHS SOUTHEND
10055.55,2024/7/1,159,4711,A3A8R,NHS NORTH EAST LONDON
2932.36,2024/7/1,47,1358,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6858.96,2024/7/1,100,3276,D2P2L,NHS BLACK COUNTRY
10153.91,2024/7/1,133,4810,D4U1Y,NHS FRIMLEY
14874.34,2024/7/1,206,7044,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8353.55,2024/7/1,121,3880,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
350.65,2024/7/1,6,168,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10098.77,2024/7/1,133,4818,W2U3Z,NHS NORTH WEST LONDON
1924.55,2024/7/1,33,889,X2C4Y,NHS KIRKLEES
3232.44,2024/8/1,51,1486,00L,NHS NORTHUMBERLAND
692.58,2024/8/1,12,336,00N,NHS SOUTH TYNESIDE
378.08,2024/8/1,6,168,00P,NHS SUNDERLAND
718.81,2024/8/1,14,336,00Q,NHS BLACKBURN WITH DARWEN
2786.57,2024/8/1,37,1286,00R,NHS BLACKPOOL
1272.52,2024/8/1,21,609,00T,NHS BOLTON
1589.11,2024/8/1,23,700,00V,NHS BURY
1066.45,2024/8/1,17,532,00X,NHS CHORLEY AND SOUTH RIBBLE
2084.34,2024/8/1,22,1004,00Y,NHS OLDHAM
3683.44,2024/8/1,52,1773,01A,NHS EAST LANCASHIRE
1437.49,2024/8/1,24,672,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1846.78,2024/8/1,29,831,01E,NHS GREATER PRESTON
111.22,2024/8/1,2,56,01F,NHS HALTON
1658.42,2024/8/1,27,763,01G,NHS SALFORD
2806.3,2024/8/1,36,1405,01H,NHS NORTH CUMBRIA
367.3,2024/8/1,7,170,01J,NHS KNOWSLEY
1574.37,2024/8/1,25,726,01K,NHS MORECAMBE BAY
210.3,2024/8/1,4,98,01V,NHS SOUTHPORT AND FORMBY
669.39,2024/8/1,9,308,01W,NHS STOCKPORT
1133.24,2024/8/1,9,513,01X,NHS ST HELENS
108.82,2024/8/1,2,56,01Y,NHS TAMESIDE AND GLOSSOP
1580.27,2024/8/1,25,728,02A,NHS TRAFFORD
3333.27,2024/8/1,45,1529,02E,NHS WARRINGTON
1474.18,2024/8/1,24,728,02G,NHS WEST LANCASHIRE
1971.16,2024/8/1,25,924,02H,NHS WIGAN BOROUGH
1121.85,2024/8/1,17,504,02M,NHS FYLDE AND WYRE
1617.34,2024/8/1,20,756,02P,NHS BARNSLEY
245.83,2024/8/1,3,112,02Q,NHS BASSETLAW
241.05,2024/8/1,4,112,02T,NHS CALDERDALE
232,2024/8/1,4,112,02X,NHS DONCASTER
2587.32,2024/8/1,39,1190,02Y,NHS EAST RIDING OF YORKSHIRE
427.04,2024/8/1,7,196,03F,NHS HULL
38.11,2024/8/1,1,20,03H,NHS NORTH EAST LINCOLNSHIRE
106.42,2024/8/1,1,56,03L,NHS ROTHERHAM
4514.41,2024/8/1,81,2044,03N,NHS SHEFFIELD
2820.31,2024/8/1,36,1407,03Q,NHS VALE OF YORK
2115.7,2024/8/1,34,1001,03R,NHS WAKEFIELD
5217.01,2024/8/1,76,2492,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3386.39,2024/8/1,47,1545,04C,NHS LEICESTER CITY
7732.85,2024/8/1,115,3555,04V,NHS WEST LEICESTERSHIRE
401.21,2024/8/1,5,196,04Y,NHS CANNOCK CHASE
72.37,2024/8/1,1,28,05D,NHS EAST STAFFORDSHIRE
199.63,2024/8/1,2,105,05G,NHS NORTH STAFFORDSHIRE
173.48,2024/8/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
171.73,2024/8/1,2,84,05V,NHS STAFFORD AND SURROUNDS
197.95,2024/8/1,3,84,05W,NHS STOKE ON TRENT
4321.33,2024/8/1,64,2086,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2032.63,2024/8/1,29,952,06K,NHS EAST AND NORTH HERTFORDSHIRE
2094.21,2024/8/1,32,1042,06L,NHS IPSWICH AND EAST SUFFOLK
2184.49,2024/8/1,35,1078,06N,NHS HERTS VALLEYS
2977.68,2024/8/1,44,1494,06Q,NHS MID ESSEX
6804.19,2024/8/1,110,3371,06T,NHS NORTH EAST ESSEX
1997.84,2024/8/1,31,980,07G,NHS THURROCK
7605.81,2024/8/1,102,3818,07H,NHS WEST ESSEX
1724.67,2024/8/1,32,833,07K,NHS WEST SUFFOLK
1179.21,2024/8/1,26,557,09D,NHS BRIGHTON AND HOVE
5061.45,2024/8/1,71,2408,10Q,NHS OXFORDSHIRE
735.65,2024/8/1,11,364,10R,NHS PORTSMOUTH
11182.67,2024/8/1,164,5180,11J,NHS DORSET
830.93,2024/8/1,13,394,11M,NHS GLOUCESTERSHIRE
4380.23,2024/8/1,68,2074,11N,NHS CORNWALL AND THE ISLES OF SCILLY
535.57,2024/8/1,8,252,11X,NHS SOMERSET
2151.35,2024/8/1,34,1015,12F,NHS WIRRAL
899.74,2024/8/1,18,420,13T,NHS NEWCASTLE GATESHEAD
2192.93,2024/8/1,30,1022,14L,NHS MANCHESTER
3569.4,2024/8/1,41,1682,14Y,NHS BUCKINGHAMSHIRE
3858.15,2024/8/1,61,1868,15A,NHS BERKSHIRE WEST
1441.22,2024/8/1,18,672,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
332.07,2024/8/1,6,142,15E,NHS BIRMINGHAM AND SOLIHULL
3652.49,2024/8/1,48,1666,15F,NHS LEEDS
23337.05,2024/8/1,336,10783,15M,NHS DERBY AND DERBYSHIRE
791.4,2024/8/1,13,364,15N,NHS DEVON
1174.12,2024/8/1,17,532,16C,NHS TEES VALLEY
5549.65,2024/8/1,74,2639,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
6988.49,2024/8/1,110,3306,26A,NHS NORFOLK AND WAVENEY
1194.09,2024/8/1,19,574,27D,NHS CHESHIRE
2748.91,2024/8/1,42,1288,36J,NHS BRADFORD DISTRICT AND CRAVEN
13151.23,2024/8/1,183,6155,36L,NHS SOUTH WEST LONDON
2643.95,2024/8/1,42,1204,42D,NHS NORTH YORKSHIRE
413.12,2024/8/1,2,208,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
2575.95,2024/8/1,37,1204,70F,NHS WEST SUSSEX
13472.66,2024/8/1,213,6285,71E,NHS LINCOLNSHIRE
9383.24,2024/8/1,134,4414,72Q,NHS SOUTH EAST LONDON
2230.07,2024/8/1,35,1008,78H,NHS NORTHAMPTONSHIRE
1902.66,2024/8/1,30,868,84H,NHS COUNTY DURHAM
28544.47,2024/8/1,424,13395,91Q,NHS KENT AND MEDWAY
19457.17,2024/8/1,295,8995,92A,NHS SURREY HEARTLANDS
6071.81,2024/8/1,68,2899,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
7932.29,2024/8/1,113,3754,93C,NHS NORTH CENTRAL LONDON
4827.16,2024/8/1,78,2214,97R,NHS EAST SUSSEX
1046.51,2024/8/1,13,484,99A,NHS LIVERPOOL
2915.36,2024/8/1,41,1310,99C,NHS NORTH TYNESIDE
3270.97,2024/8/1,52,1596,99E,NHS BASILDON AND BRENTWOOD
2340.11,2024/8/1,30,1090,99F,NHS CASTLE POINT AND ROCHFORD
6004.61,2024/8/1,84,2980,99G,NHS SOUTHEND
9119.02,2024/8/1,147,4214,A3A8R,NHS NORTH EAST LONDON
2031.58,2024/8/1,34,945,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6290,2024/8/1,93,2982,D2P2L,NHS BLACK COUNTRY
8870.98,2024/8/1,118,4148,D4U1Y,NHS FRIMLEY
12812.51,2024/8/1,178,6030,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8373.54,2024/8/1,133,3939,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
531.74,2024/8/1,6,230,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10013.1,2024/8/1,138,4718,W2U3Z,NHS NORTH WEST LONDON
1814.22,2024/8/1,25,837,X2C4Y,NHS KIRKLEES
3190.85,2024/9/1,51,1458,00L,NHS NORTHUMBERLAND
337.91,2024/9/1,6,168,00N,NHS SOUTH TYNESIDE
544.91,2024/9/1,9,252,00P,NHS SUNDERLAND
1046.55,2024/9/1,20,476,00Q,NHS BLACKBURN WITH DARWEN
3260.09,2024/9/1,42,1560,00R,NHS BLACKPOOL
981.39,2024/9/1,17,448,00T,NHS BOLTON
1609.31,2024/9/1,23,700,00V,NHS BURY
1605.02,2024/9/1,23,792,00X,NHS CHORLEY AND SOUTH RIBBLE
2125.5,2024/9/1,20,1020,00Y,NHS OLDHAM
3117.02,2024/9/1,48,1488,01A,NHS EAST LANCASHIRE
651.33,2024/9/1,11,308,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1963.32,2024/9/1,33,895,01E,NHS GREATER PRESTON
108.82,2024/9/1,2,56,01F,NHS HALTON
1543.9,2024/9/1,23,700,01G,NHS SALFORD
3492.92,2024/9/1,47,1764,01H,NHS NORTH CUMBRIA
425.98,2024/9/1,7,196,01J,NHS KNOWSLEY
1155.91,2024/9/1,17,532,01K,NHS MORECAMBE BAY
66.8,2024/9/1,1,30,01T,NHS SOUTH SEFTON
183.59,2024/9/1,3,84,01V,NHS SOUTHPORT AND FORMBY
725,2024/9/1,10,336,01W,NHS STOCKPORT
351.25,2024/9/1,4,172,01X,NHS ST HELENS
379.12,2024/9/1,4,168,01Y,NHS TAMESIDE AND GLOSSOP
1269.77,2024/9/1,19,588,02A,NHS TRAFFORD
2638.31,2024/9/1,42,1232,02E,NHS WARRINGTON
1790.38,2024/9/1,30,882,02G,NHS WEST LANCASHIRE
1858.7,2024/9/1,27,896,02H,NHS WIGAN BOROUGH
1074.79,2024/9/1,16,478,02M,NHS FYLDE AND WYRE
1410.17,2024/9/1,17,644,02P,NHS BARNSLEY
373.8,2024/9/1,5,168,02Q,NHS BASSETLAW
729.5,2024/9/1,9,364,02T,NHS CALDERDALE
358.92,2024/9/1,6,168,02X,NHS DONCASTER
3036.15,2024/9/1,48,1379,02Y,NHS EAST RIDING OF YORKSHIRE
436.09,2024/9/1,7,196,03F,NHS HULL
53.21,2024/9/1,1,28,03K,NHS NORTH LINCOLNSHIRE
212.83,2024/9/1,2,112,03L,NHS ROTHERHAM
4652.7,2024/9/1,77,2128,03N,NHS SHEFFIELD
2377.56,2024/9/1,34,1137,03Q,NHS VALE OF YORK
2796.14,2024/9/1,45,1316,03R,NHS WAKEFIELD
5236.2,2024/9/1,80,2496,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3191.24,2024/9/1,48,1487,04C,NHS LEICESTER CITY
7712.36,2024/9/1,114,3564,04V,NHS WEST LEICESTERSHIRE
722.85,2024/9/1,8,364,04Y,NHS CANNOCK CHASE
173.03,2024/9/1,2,91,05G,NHS NORTH STAFFORDSHIRE
229.09,2024/9/1,4,112,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
345.88,2024/9/1,5,168,05V,NHS STAFFORD AND SURROUNDS
197.95,2024/9/1,3,84,05W,NHS STOKE ON TRENT
4548.77,2024/9/1,72,2170,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2011.61,2024/9/1,26,924,06K,NHS EAST AND NORTH HERTFORDSHIRE
2617.97,2024/9/1,39,1292,06L,NHS IPSWICH AND EAST SUFFOLK
2228.61,2024/9/1,33,1071,06N,NHS HERTS VALLEYS
3009.77,2024/9/1,48,1512,06Q,NHS MID ESSEX
7361.94,2024/9/1,126,3633,06T,NHS NORTH EAST ESSEX
2344.23,2024/9/1,36,1152,07G,NHS THURROCK
6118.48,2024/9/1,86,3070,07H,NHS WEST ESSEX
2626.6,2024/9/1,43,1232,07K,NHS WEST SUFFOLK
1761.02,2024/9/1,35,808,09D,NHS BRIGHTON AND HOVE
4623.38,2024/9/1,69,2184,10Q,NHS OXFORDSHIRE
973.97,2024/9/1,15,478,10R,NHS PORTSMOUTH
9201.92,2024/9/1,141,4284,11J,NHS DORSET
751.4,2024/9/1,13,366,11M,NHS GLOUCESTERSHIRE
5064.8,2024/9/1,72,2438,11N,NHS CORNWALL AND THE ISLES OF SCILLY
806.02,2024/9/1,12,364,11X,NHS SOMERSET
2364.6,2024/9/1,33,1097,12F,NHS WIRRAL
1010.42,2024/9/1,19,476,13T,NHS NEWCASTLE GATESHEAD
2415.29,2024/9/1,35,1148,14L,NHS MANCHESTER
3388.65,2024/9/1,45,1598,14Y,NHS BUCKINGHAMSHIRE
3342.96,2024/9/1,55,1615,15A,NHS BERKSHIRE WEST
1161.33,2024/9/1,15,560,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
745.8,2024/9/1,13,338,15E,NHS BIRMINGHAM AND SOLIHULL
3874.6,2024/9/1,55,1792,15F,NHS LEEDS
23966.75,2024/9/1,362,11044,15M,NHS DERBY AND DERBYSHIRE
1209.91,2024/9/1,18,588,15N,NHS DEVON
1566.03,2024/9/1,23,728,16C,NHS TEES VALLEY
6235.73,2024/9/1,80,3024,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
6964.59,2024/9/1,109,3336,26A,NHS NORFOLK AND WAVENEY
1612.9,2024/9/1,27,779,27D,NHS CHESHIRE
2027.23,2024/9/1,40,980,36J,NHS BRADFORD DISTRICT AND CRAVEN
15355.6,2024/9/1,218,7296,36L,NHS SOUTH WEST LONDON
3176.6,2024/9/1,52,1484,42D,NHS NORTH YORKSHIRE
72.37,2024/9/1,1,28,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
3187.09,2024/9/1,43,1512,70F,NHS WEST SUSSEX
15620.97,2024/9/1,239,7310,71E,NHS LINCOLNSHIRE
9726.46,2024/9/1,134,4594,72Q,NHS SOUTH EAST LONDON
1327.88,2024/9/1,21,616,78H,NHS NORTHAMPTONSHIRE
1634.46,2024/9/1,26,756,84H,NHS COUNTY DURHAM
29087.45,2024/9/1,449,13704,91Q,NHS KENT AND MEDWAY
21105.91,2024/9/1,310,9774,92A,NHS SURREY HEARTLANDS
6290.25,2024/9/1,66,2975,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
9083.82,2024/9/1,139,4312,93C,NHS NORTH CENTRAL LONDON
5267.78,2024/9/1,86,2415,97R,NHS EAST SUSSEX
1190.84,2024/9/1,14,560,99A,NHS LIVERPOOL
1880.19,2024/9/1,34,863,99C,NHS NORTH TYNESIDE
3971.61,2024/9/1,64,1966,99E,NHS BASILDON AND BRENTWOOD
2803.02,2024/9/1,40,1318,99F,NHS CASTLE POINT AND ROCHFORD
6055.84,2024/9/1,90,2940,99G,NHS SOUTHEND
9700.46,2024/9/1,149,4515,A3A8R,NHS NORTH EAST LONDON
2334.37,2024/9/1,37,1078,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6868.81,2024/9/1,95,3318,D2P2L,NHS BLACK COUNTRY
9182.17,2024/9/1,124,4370,D4U1Y,NHS FRIMLEY
15680.94,2024/9/1,211,7417,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
9352.7,2024/9/1,141,4340,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
784.57,2024/9/1,12,364,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
8833.95,2024/9/1,130,4230,W2U3Z,NHS NORTH WEST LONDON
2528.6,2024/9/1,32,1170,X2C4Y,NHS KIRKLEES
4061.9,2024/10/1,62,1852,00L,NHS NORTHUMBERLAND
590.41,2024/10/1,10,280,00N,NHS SOUTH TYNESIDE
682.72,2024/10/1,11,308,00P,NHS SUNDERLAND
950.57,2024/10/1,18,448,00Q,NHS BLACKBURN WITH DARWEN
2647.34,2024/10/1,38,1224,00R,NHS BLACKPOOL
1397.46,2024/10/1,26,646,00T,NHS BOLTON
1288.34,2024/10/1,18,560,00V,NHS BURY
1089.9,2024/10/1,18,539,00X,NHS CHORLEY AND SOUTH RIBBLE
2009.78,2024/10/1,20,982,00Y,NHS OLDHAM
3152.54,2024/10/1,49,1488,01A,NHS EAST LANCASHIRE
1321.54,2024/10/1,21,616,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2066.98,2024/10/1,33,947,01E,NHS GREATER PRESTON
122.83,2024/10/1,3,63,01F,NHS HALTON
1113.01,2024/10/1,21,490,01G,NHS SALFORD
3579.71,2024/10/1,47,1792,01H,NHS NORTH CUMBRIA
346.96,2024/10/1,6,168,01J,NHS KNOWSLEY
1341.33,2024/10/1,22,618,01K,NHS MORECAMBE BAY
183.59,2024/10/1,3,84,01V,NHS SOUTHPORT AND FORMBY
799.24,2024/10/1,12,364,01W,NHS STOCKPORT
1628.75,2024/10/1,14,746,01X,NHS ST HELENS
108.82,2024/10/1,2,56,01Y,NHS TAMESIDE AND GLOSSOP
1135.97,2024/10/1,21,511,02A,NHS TRAFFORD
4292.19,2024/10/1,59,1977,02E,NHS WARRINGTON
1827.52,2024/10/1,27,882,02G,NHS WEST LANCASHIRE
2004.74,2024/10/1,28,924,02H,NHS WIGAN BOROUGH
1349.84,2024/10/1,21,618,02M,NHS FYLDE AND WYRE
936.37,2024/10/1,14,420,02P,NHS BARNSLEY
370.35,2024/10/1,5,168,02Q,NHS BASSETLAW
837.78,2024/10/1,9,420,02T,NHS CALDERDALE
648.93,2024/10/1,11,308,02X,NHS DONCASTER
3429.37,2024/10/1,51,1596,02Y,NHS EAST RIDING OF YORKSHIRE
468.29,2024/10/1,8,224,03F,NHS HULL
106.42,2024/10/1,1,56,03L,NHS ROTHERHAM
5401.88,2024/10/1,93,2436,03N,NHS SHEFFIELD
2863.6,2024/10/1,42,1395,03Q,NHS VALE OF YORK
2834.49,2024/10/1,44,1316,03R,NHS WAKEFIELD
5464.12,2024/10/1,81,2613,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4012.37,2024/10/1,57,1845,04C,NHS LEICESTER CITY
7999.23,2024/10/1,127,3683,04V,NHS WEST LEICESTERSHIRE
680.22,2024/10/1,10,340,04Y,NHS CANNOCK CHASE
217.1,2024/10/1,3,84,05D,NHS EAST STAFFORDSHIRE
159.62,2024/10/1,1,84,05G,NHS NORTH STAFFORDSHIRE
